transaction_id,date,region,city,outlet_type,sales_channel,customer_type,brand,pack_size_ml,pack_type,promo_flag,promo_type,discount_pct,competitor_price_index,units_sold,base_price_per_unit,gross_sales_value,net_sales_value,stock_at_start,stock_at_end,oos_flag,weather,temp_c,event
TXN_000904,2024-12-31,West,Mumbai,Bar/Restaurant,On-Trade,Retail Chain,Heineken,500,Keg,0,None,0.047,1.013,62,190.0,11780.22,11224.79,119,64,0,Sunny,30.0,None
TXN_000905,2024-07-27,North,Lucknow,Supermarket,Off-Trade,Retail Chain,Kingfisher,500,Can,0,None,0.027,1.001,71,166.69,11835.23,11512.14,128,55,0,Sunny,26.5,Concert
TXN_000906,2024-02-25,North,Chandigarh,Supermarket,Off-Trade,Independent Store,Local_Brand_A,1000,Bottle,0,None,0.022,1.101,24,201.72,4841.16,4734.92,52,33,0,Cloudy,25.9,None
TXN_000907,2024-10-10,West,Surat,Supermarket,Off-Trade,Retail Chain,Budweiser,1000,Bottle,0,None,0.013,0.877,27,252.65,6821.58,6733.16,47,26,0,Rainy,28.9,None
TXN_000908,2024-07-12,West,Pune,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,330,Bottle,0,None,0.033,0.919,50,144.78,7239.09,7001.05,81,31,0,Sunny,30.0,None
TXN_000909,2024-02-03,North,Delhi,Supermarket,Off-Trade,Independent Store,Heineken,500,Can,0,None,0.031,1.069,60,180.73,10843.92,10503.03,106,54,0,Rainy,23.4,Festival
TXN_000910,2024-03-05,North,Chandigarh,Supermarket,Off-Trade,HoReCa,Budweiser,330,Draft,0,None,0.013,1.091,52,167.59,8714.88,8604.44,75,26,0,,28.4,Festival
TXN_000911,2024-04-20,East,Guwahati,Hypermarket,Off-Trade,Modern Trade,Local_Brand_A,650,Can,0,None,0.003,1.118,85,150.06,12755.49,12714.44,158,74,0,Rainy,27.6,Festival
TXN_000912,2024-05-10,South,Kochi,Hypermarket,Off-Trade,Retail Chain,Budweiser,330,Bottle,0,None,0.02,1.033,97,148.08,14363.48,14082.42,113,12,0,Sunny,29.4,None
TXN_000913,2024-11-07,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Keg,0,None,0.025,0.987,81,136.87,11086.33,10812.1,143,61,0,Sunny,24.1,None
TXN_000914,2024-01-22,West,Ahmedabad,Supermarket,Off-Trade,Independent Store,Heineken,650,Keg,1,Price_Off,0.101,0.973,61,204.48,12473.25,11211.15,95,30,0,Cloudy,29.5,None
TXN_000915,2024-04-09,South,Chennai,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Draft,0,None,0.017,1.061,25,152.13,3803.19,3737.84,45,25,0,Cool,21.8,None
TXN_000916,2024-08-18,East,Guwahati,Hypermarket,Off-Trade,Independent Store,Heineken,650,Bottle,1,Digital_Coupon,0.277,0.876,99,216.21,21404.49,15483.61,183,90,0,Sunny,25.8,Festival
TXN_000917,2024-04-27,East,Patna,Supermarket,Off-Trade,Independent Store,Budweiser,1000,Can,1,Display,0.121,1.064,91,246.42,22424.03,19717.91,135,51,0,Sunny,29.2,Festival
TXN_000918,2024-09-24,North,Jaipur,Convenience Store,Off-Trade,Modern Trade,Budweiser,330,Bottle,0,None,,1.028,32,149.29,4777.19,4562.72,55,27,0,Sunny,25.8,None
TXN_000919,2024-10-19,South,Hyderabad,E-commerce,Off-Trade,Retail Chain,Heineken,1000,Bottle,0,None,0.043,1.075,30,283.06,8491.9,8124.3,54,33,0,Rainy,26.7,None
TXN_000920,2024-08-27,West,Ahmedabad,Convenience Store,Off-Trade,Modern Trade,Heineken,330,Draft,0,None,0.005,0.907,24,175.33,4207.86,4187.25,46,31,0,Sunny,32.0,None
TXN_000921,2024-02-10,West,Mumbai,Convenience Store,Off-Trade,Retail Chain,Budweiser,1000,Bottle,0,None,0.002,0.996,21,241.49,5071.3,5063.64,45,27,0,Sunny,30.4,None
TXN_000922,2024-02-27,South,Chennai,Supermarket,Off-Trade,Modern Trade,Kingfisher,650,Keg,0,None,,0.907,46,181.49,8348.63,8125.81,64,24,0,Sunny,30.1,Festival
TXN_000923,2024-03-03,West,Pune,Convenience Store,Off-Trade,HoReCa,Budweiser,500,Bottle,0,None,0.002,0.966,19,174.49,3315.27,3309.63,31,12,0,Rainy,30.5,None
TXN_000924,2024-11-22,South,Kochi,Hypermarket,Off-Trade,Retail Chain,Local_Brand_B,1000,Bottle,1,Display,,1.081,49,187.83,9203.73,6443.04,58,14,0,Cool,25.4,None
TXN_000925,2024-03-31,West,Mumbai,Supermarket,Off-Trade,Independent Store,Heineken,650,Bottle,0,None,0.039,0.963,52,209.85,10911.98,10482.49,87,40,0,Sunny,30.5,Sports_Event
TXN_000926,2024-12-10,West,Pune,E-commerce,Off-Trade,Modern Trade,Local_Brand_A,500,Can,1,Display,0.112,0.943,48,139.16,6679.52,5930.92,73,28,0,Rainy,28.9,None
TXN_000927,2024-01-17,West,Mumbai,Hypermarket,Off-Trade,Independent Store,Heineken,500,Can,1,Digital_Coupon,0.129,0.941,139,179.96,25013.82,21798.43,189,56,0,Sunny,31.9,Sports_Event
TXN_000928,2024-10-08,North,Delhi,E-commerce,Off-Trade,Independent Store,Heineken,330,Bottle,1,Bundle,0.246,1.017,34,156.96,5336.57,4025.93,56,28,0,Humid,26.4,None
TXN_000929,2024-06-25,North,Lucknow,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Can,0,None,0.05,0.913,43,229.74,9878.8,9387.71,49,2,0,Cool,21.6,None
TXN_000930,2024-04-02,East,Kolkata,Convenience Store,Off-Trade,Modern Trade,Budweiser,650,Draft,1,Bundle,0.065,0.941,48,211.26,10140.53,9482.73,69,28,0,Sunny,,None
TXN_000931,2024-11-11,West,Ahmedabad,E-commerce,Off-Trade,Independent Store,Local_Brand_B,650,Can,0,None,0.025,,16,140.03,2240.5,2185.47,29,21,0,Sunny,29.2,None
TXN_000932,2024-01-27,West,Pune,Supermarket,Off-Trade,Independent Store,Local_Brand_B,500,Can,1,Price_Off,0.196,1.102,77,123.52,9511.01,7646.42,152,82,0,Sunny,28.6,Festival
TXN_000933,2024-03-21,East,Patna,Hypermarket,Off-Trade,Independent Store,Heineken,330,Keg,0,None,0.039,1.06,135,161.01,21736.48,20887.14,153,24,0,Sunny,29.5,Long_Weekend
TXN_000934,2024-05-04,North,Delhi,Convenience Store,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.008,1.003,30,171.96,5158.87,5116.34,59,38,0,Cloudy,25.6,None
TXN_000935,2024-02-07,North,Jaipur,Hypermarket,Off-Trade,Modern Trade,Budweiser,330,Can,0,None,0.003,1.057,69,152.81,10543.61,10506.76,110,38,0,Sunny,26.8,None
TXN_000936,2024-12-01,South,Hyderabad,Bar/Restaurant,On-Trade,Independent Store,Budweiser,330,Bottle,1,Price_Off,0.295,0.935,130,144.86,18831.35,13272.91,159,33,0,Sunny,30.2,Sports_Event
TXN_000937,2024-10-14,South,Hyderabad,Supermarket,Off-Trade,Independent Store,Kingfisher,330,Can,1,Price_Off,0.068,0.816,81,136.64,11067.59,10311.19,100,25,0,Cloudy,29.9,Sports_Event
TXN_000938,2024-09-13,South,Bengaluru,Supermarket,Off-Trade,Modern Trade,Kingfisher,1000,Bottle,1,Bundle,0.269,0.916,62,227.9,14129.68,10321.78,94,28,0,Rainy,27.8,None
TXN_000939,2024-01-09,West,Surat,Supermarket,Off-Trade,HoReCa,Kingfisher,330,Bottle,0,None,0.023,0.965,34,135.7,4613.94,4507.48,56,23,0,Humid,29.4,Festival
TXN_000940,2024-11-01,North,Chandigarh,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,330,Bottle,1,Display,0.143,1.007,62,124.12,7695.41,6597.02,114,61,0,Sunny,27.8,Festival
TXN_000941,2024-08-23,North,Lucknow,Hypermarket,Off-Trade,Retail Chain,Heineken,650,Bottle,0,None,0.043,1.087,68,219.97,14958.16,14313.75,86,18,0,Rainy,22.5,Festival
TXN_000942,2024-08-19,South,Chennai,Supermarket,Off-Trade,Retail Chain,Heineken,650,Keg,0,None,0.042,1.095,32,215.74,6903.83,6613.17,51,20,0,Sunny,30.5,None
TXN_000943,2024-08-30,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Budweiser,650,Can,0,None,0.046,1.026,49,190.74,9346.25,8919.76,61,16,0,Sunny,,None
TXN_000944,2024-12-30,North,Delhi,E-commerce,Off-Trade,Retail Chain,Local_Brand_B,330,Can,0,None,0.02,1.019,45,108.71,4892.07,4792.68,89,49,0,Cloudy,25.9,Festival
TXN_000945,2024-05-13,East,Guwahati,E-commerce,Off-Trade,Retail Chain,Local_Brand_A,650,Draft,0,None,0.014,0.955,43,176.69,7597.68,7492.8,63,22,0,Sunny,27.4,None
TXN_000946,2024-06-13,South,Hyderabad,Supermarket,Off-Trade,Modern Trade,Local_Brand_A,650,Bottle,0,None,0.034,1.062,12,163.69,1964.28,1896.72,30,20,0,Rainy,26.9,Sports_Event
TXN_000947,2024-05-05,West,Pune,Hypermarket,Off-Trade,Retail Chain,Kingfisher,650,Can,1,Bundle,0.083,0.998,53,182.52,9673.33,8870.72,78,31,0,Rainy,29.6,None
TXN_000948,2024-10-21,North,Delhi,Supermarket,Off-Trade,Retail Chain,Heineken,500,Draft,1,Price_Off,0.22,1.023,46,198.35,9124.22,7113.65,80,32,0,Cloudy,24.3,None
TXN_000949,2024-05-11,North,Delhi,Hypermarket,Off-Trade,Retail Chain,Budweiser,330,Can,0,None,0.024,0.92,57,138.26,7881.08,7688.26,80,22,0,,20.9,None
TXN_000950,2024-07-20,North,Delhi,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,1000,Keg,0,None,0.021,1.111,64,196.31,12563.53,12300.15,123,58,0,Rainy,24.8,Festival
TXN_000951,2024-04-22,South,Hyderabad,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Draft,1,Bundle,0.283,1.043,49,125.34,6141.78,4404.87,91,37,0,,26.8,None
TXN_000952,2024-12-20,East,Patna,Hypermarket,Off-Trade,Independent Store,Local_Brand_A,1000,Draft,1,Bundle,0.18,0.924,94,223.7,21027.37,17237.23,135,48,0,Sunny,27.1,None
TXN_000953,2024-01-08,West,Pune,Convenience Store,Off-Trade,Modern Trade,Heineken,1000,Bottle,0,None,0.013,1.026,39,261.02,10179.76,10049.97,67,24,0,Cloudy,28.0,Concert
TXN_000954,2024-01-23,West,Ahmedabad,Hypermarket,Off-Trade,Independent Store,Local_Brand_A,1000,Bottle,0,None,0.028,0.945,59,204.11,12042.47,11710.5,103,43,0,Sunny,29.8,None
TXN_000955,2024-04-22,South,Chennai,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,500,Bottle,0,None,0.042,0.959,25,174.72,4368.11,4185.4,40,16,0,Sunny,28.2,None
TXN_000956,2024-08-31,North,Delhi,Bar/Restaurant,On-Trade,Independent Store,Heineken,1000,Can,0,None,0.004,0.992,54,266.38,14384.74,14320.5,66,19,0,Cloudy,25.1,None
TXN_000957,2024-11-22,East,Guwahati,Supermarket,Off-Trade,Independent Store,Budweiser,650,Bottle,0,,0.009,1.022,41,197.34,8090.78,8020.88,56,18,0,Humid,29.6,None
TXN_000958,2024-07-09,South,Hyderabad,Hypermarket,Off-Trade,Retail Chain,Budweiser,500,Bottle,0,None,0.036,0.931,27,166.82,4504.02,4342.5,50,31,0,Sunny,27.1,None
TXN_000959,2024-03-06,North,Jaipur,E-commerce,Off-Trade,Independent Store,Local_Brand_A,500,Bottle,0,None,0.047,1.176,21,146.69,3080.54,2934.45,37,20,0,Rainy,23.7,None
TXN_000960,2024-10-20,West,Surat,Supermarket,Off-Trade,Modern Trade,Budweiser,1000,Bottle,0,None,0.049,0.952,41,244.91,10041.24,9552.86,74,31,0,,25.4,Long_Weekend
TXN_000961,2024-05-27,East,Patna,Supermarket,Off-Trade,Retail Chain,Budweiser,1000,Can,1,Bundle,0.272,1.003,45,260.35,11715.95,8534.68,72,34,0,Sunny,28.6,None
TXN_000962,2024-06-06,South,Bengaluru,Convenience Store,Off-Trade,Modern Trade,Local_Brand_B,650,Bottle,1,Digital_Coupon,0.243,1.097,47,147.54,6934.51,5245.98,80,37,0,Sunny,27.1,None
TXN_000963,2024-06-24,West,Surat,Convenience Store,Off-Trade,Modern Trade,Kingfisher,330,Can,1,Digital_Coupon,0.109,1.149,39,141.29,5510.22,4911.32,68,35,0,Cloudy,32.0,None
TXN_000964,2024-08-04,West,Mumbai,Hypermarket,Off-Trade,Retail Chain,Kingfisher,650,Draft,0,None,0.007,1.081,99,197.24,19526.45,19399.28,191,91,0,Sunny,31.0,Sports_Event
TXN_000965,2024-01-10,West,Ahmedabad,Bar/Restaurant,On-Trade,Retail Chain,Heineken,650,Bottle,0,None,0.038,0.961,73,207.33,15134.91,14558.37,88,19,0,Cloudy,27.7,None
TXN_000966,2024-07-06,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,650,Bottle,1,,0.28,0.934,39,149.41,5826.96,4196.91,57,13,0,Cloudy,27.9,Sports_Event
TXN_000967,2024-03-21,North,Delhi,Convenience Store,Off-Trade,Independent Store,Heineken,500,Draft,1,Display,0.215,1.085,40,202.55,8101.9,6362.68,51,10,0,Rainy,24.7,Sports_Event
TXN_000968,2024-12-28,South,Kochi,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,500,Can,1,Digital_Coupon,0.239,0.956,85,158.54,13476.03,10253.08,140,63,0,Rainy,26.7,Sports_Event
TXN_000969,2024-11-09,West,Mumbai,Supermarket,Off-Trade,Modern Trade,Local_Brand_B,650,Bottle,1,Digital_Coupon,0.205,1.196,114,151.11,17226.28,13698.31,196,83,0,Rainy,30.5,Festival
TXN_000970,2024-03-28,North,Lucknow,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,1000,Can,0,None,0.028,1.061,27,189.48,5115.93,4972.65,51,26,0,Cool,24.3,None
TXN_000971,2024-04-19,West,Pune,Supermarket,Off-Trade,Independent Store,Heineken,500,Bottle,0,None,0.046,0.964,42,178.57,7499.77,7151.63,66,27,0,Rainy,28.0,None
TXN_000972,2024-09-24,East,Guwahati,Hypermarket,Off-Trade,Retail Chain,Heineken,500,Bottle,0,None,0.043,1.0,76,195.82,14882.38,14243.87,108,30,0,Sunny,31.8,None
TXN_000973,2024-09-01,North,Lucknow,Convenience Store,Off-Trade,Retail Chain,Kingfisher,330,Bottle,0,None,0.004,0.897,38,141.3,5369.3,5346.54,51,21,0,Sunny,24.0,None
TXN_000974,2024-12-28,West,Ahmedabad,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,330,Can,1,Display,0.165,1.167,31,118.14,3662.44,3058.29,54,30,0,Sunny,33.0,None
TXN_000975,2024-05-24,East,Patna,Supermarket,Off-Trade,Modern Trade,Kingfisher,1000,Can,0,None,0.031,1.049,58,229.1,13287.58,12877.48,83,20,0,Rainy,25.3,Long_Weekend
TXN_000976,2024-10-11,North,Lucknow,Bar/Restaurant,On-Trade,HoReCa,Kingfisher,1000,Bottle,0,None,0.023,0.982,59,238.17,14052.16,13723.97,108,53,0,Rainy,24.6,Festival
TXN_000977,2024-02-26,South,Chennai,Convenience Store,Off-Trade,Retail Chain,Kingfisher,500,Draft,0,None,0.018,1.112,36,178.65,6431.42,6312.81,55,19,0,Humid,29.5,None
TXN_000978,2024-10-18,West,Ahmedabad,Supermarket,Off-Trade,HoReCa,Local_Brand_A,500,Bottle,0,None,0.024,0.943,90,136.16,12254.79,11959.94,135,42,0,Sunny,31.4,Concert
TXN_000979,2024-07-14,West,Surat,Convenience Store,Off-Trade,HoReCa,Kingfisher,500,Keg,1,Digital_Coupon,0.275,1.147,52,168.01,8736.63,6337.08,70,17,0,Sunny,29.1,Sports_Event
TXN_000980,2024-01-07,South,Bengaluru,Convenience Store,Off-Trade,HoReCa,Local_Brand_A,650,Bottle,1,Display,0.281,1.047,49,159.15,7798.11,5604.1,86,39,0,Rainy,25.3,None
TXN_000981,2024-05-26,West,Pune,Hypermarket,Off-Trade,Retail Chain,Heineken,330,Bottle,0,None,0.019,0.908,86,157.69,13560.94,13302.54,122,32,0,Cloudy,29.1,None
TXN_000982,2024-01-28,South,Hyderabad,Hypermarket,Off-Trade,Independent Store,Kingfisher,650,Can,1,Bundle,0.107,1.064,114,188.11,21444.43,19146.13,165,56,0,Sunny,30.5,Festival
TXN_000983,2024-04-14,East,Kolkata,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_B,330,Bottle,1,Bundle,0.149,1.14,141,113.99,16072.35,13672.35,188,48,0,Sunny,26.6,Sports_Event
TXN_000984,2024-08-01,West,Surat,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,1000,Keg,0,None,0.011,0.929,76,221.22,16812.99,16622.97,123,54,0,Cloudy,28.2,Concert
TXN_000985,2024-01-05,South,Hyderabad,Supermarket,Off-Trade,Modern Trade,Local_Brand_A,500,Bottle,0,None,0.027,1.084,51,143.52,7319.46,7118.84,82,29,0,Rainy,28.0,None
TXN_000986,2024-04-18,East,Kolkata,Supermarket,Off-Trade,Independent Store,Local_Brand_A,650,Bottle,0,None,0.029,0.956,23,155.04,3566.03,3461.61,42,21,0,Cool,24.3,None
TXN_000987,2024-06-25,West,Surat,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,1000,Bottle,1,Display,0.235,1.028,136,236.11,32110.33,24577.87,251,122,0,Sunny,25.9,Long_Weekend
TXN_000988,2024-09-08,North,Delhi,E-commerce,Off-Trade,Modern Trade,Budweiser,650,Bottle,1,Digital_Coupon,0.162,,50,189.39,9469.58,7931.34,99,45,0,Sunny,27.4,None
TXN_000989,2024-10-26,South,Bengaluru,Hypermarket,Off-Trade,Modern Trade,Budweiser,650,Can,0,None,0.03,0.889,72,196.94,14179.45,13753.11,110,40,0,Sunny,28.7,None
TXN_000990,2024-05-19,West,Mumbai,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,650,Can,0,None,0.022,1.107,49,163.14,7993.88,7818.42,76,35,0,Cloudy,31.1,None
TXN_000991,2024-01-18,East,Kolkata,Supermarket,Off-Trade,HoReCa,Local_Brand_B,330,Can,1,Digital_Coupon,0.158,,58,104.11,6038.6,5087.04,84,33,0,Cloudy,30.4,Festival
TXN_000992,2024-04-26,West,Ahmedabad,Supermarket,Off-Trade,Retail Chain,Heineken,500,Bottle,1,Display,0.235,1.033,94,186.37,17518.55,13394.45,174,75,0,Sunny,31.1,None
TXN_000993,2024-10-27,West,Surat,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,330,Can,1,Bundle,0.194,1.092,64,119.94,7676.11,6187.06,109,48,0,Sunny,31.7,Long_Weekend
TXN_000994,2024-02-20,East,Kolkata,Hypermarket,Off-Trade,Retail Chain,Kingfisher,330,Bottle,1,Price_Off,0.219,0.932,73,138.17,10086.74,7882.69,123,46,0,Cloudy,30.6,None
TXN_000995,2024-01-05,West,Pune,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_B,330,Draft,0,None,0.048,0.98,58,125.73,7292.53,6939.68,92,41,0,Rainy,30.1,None
TXN_000996,2024-07-12,West,Surat,Supermarket,Off-Trade,Independent Store,Heineken,330,Bottle,1,Digital_Coupon,0.259,0.935,35,154.17,5396.08,3998.87,64,37,0,Sunny,28.8,None
TXN_000997,2024-10-27,East,Guwahati,Hypermarket,Off-Trade,Retail Chain,Kingfisher,1000,Draft,0,None,0.04,1.155,81,264.47,21422.11,20562.82,122,44,0,Humid,29.7,None
TXN_000998,2024-02-28,East,Kolkata,Bar/Restaurant,On-Trade,Independent Store,Heineken,650,Keg,0,None,0.02,1.055,29,206.17,5979.03,5860.6,55,35,0,Sunny,28.7,None
TXN_000999,2024-07-19,North,Jaipur,Bar/Restaurant,On-Trade,Modern Trade,Heineken,500,Draft,0,None,0.001,0.989,120,200.65,24077.74,24060.84,186,69,0,Sunny,27.4,None
TXN_001000,2024-12-03,South,Bengaluru,Hypermarket,Off-Trade,Independent Store,Heineken,650,Bottle,0,None,0.035,0.996,40,219.16,8766.22,8457.86,66,26,0,Cloudy,32.4,None
TXN_001001,2024-07-02,West,Surat,Hypermarket,Off-Trade,Retail Chain,Kingfisher,330,Can,1,Bundle,0.11,0.989,132,141.17,18633.94,16591.4,198,65,0,Sunny,29.1,Long_Weekend
TXN_001002,2024-10-17,South,Kochi,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,330,Bottle,0,None,0.004,0.988,46,108.93,5010.81,4988.62,87,44,0,Sunny,28.0,None
TXN_001003,2024-06-01,North,Chandigarh,Hypermarket,Off-Trade,Independent Store,Budweiser,650,Can,0,None,0.021,1.041,54,205.34,11088.38,10858.87,65,13,0,Sunny,24.9,None
TXN_001004,2024-09-28,North,Lucknow,Hypermarket,Off-Trade,HoReCa,Kingfisher,1000,Bottle,0,None,0.005,0.951,68,239.86,16310.19,16226.74,102,41,0,Cool,23.6,None
TXN_001005,2024-11-09,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Budweiser,650,Bottle,0,None,0.016,1.09,48,198.26,9516.27,9363.37,66,23,0,Cloudy,27.5,Festival
TXN_001006,2024-10-23,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,650,Can,0,None,0.032,0.974,31,139.19,4314.93,4177.3,53,29,0,Cool,24.7,None
TXN_001007,2024-10-26,South,Chennai,Hypermarket,Off-Trade,HoReCa,Local_Brand_B,650,Bottle,0,None,0.015,0.889,129,140.52,18126.69,17852.51,149,23,0,Cloudy,28.5,Sports_Event
TXN_001008,2024-04-19,West,Ahmedabad,Convenience Store,Off-Trade,Modern Trade,Heineken,500,Bottle,0,None,0.037,1.022,48,181.46,8710.22,8389.41,82,35,0,Sunny,,Concert
TXN_001009,2024-05-27,West,Surat,Supermarket,Off-Trade,Independent Store,Heineken,650,Draft,1,Price_Off,0.191,1.094,38,246.47,9365.69,7578.81,52,19,0,Humid,30.0,None
TXN_001010,2024-02-28,West,Pune,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,330,Bottle,1,Display,0.251,0.911,85,144.71,12300.48,9212.58,137,58,0,Rainy,26.6,None
TXN_001011,2024-07-14,West,Surat,Convenience Store,Off-Trade,Independent Store,Heineken,1000,Can,1,Display,0.092,1.119,58,271.81,15765.2,14321.69,93,40,0,Cool,26.7,Concert
TXN_001012,2024-10-14,West,Ahmedabad,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Can,1,,0.203,0.96,40,137.61,5504.47,4389.43,64,26,0,Cloudy,27.8,None
TXN_001013,2024-08-31,North,Chandigarh,Hypermarket,Off-Trade,Independent Store,Heineken,500,Bottle,0,None,0.005,1.04,91,180.64,16438.09,16358.04,176,84,0,Sunny,25.3,None
TXN_001014,2024-12-05,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Budweiser,650,Can,1,Display,0.21,,91,204.97,18652.15,14731.1,157,63,0,Sunny,26.4,Concert
TXN_001015,2024-10-21,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Kingfisher,500,Bottle,0,None,0.04,1.099,64,160.92,10298.94,9889.42,84,28,0,Sunny,26.1,None
TXN_001016,2024-07-17,East,Bhubaneswar,Supermarket,Off-Trade,Independent Store,Local_Brand_B,500,Bottle,0,None,0.047,0.956,48,126.0,6047.97,5763.84,93,48,0,Rainy,26.7,None
TXN_001017,2024-07-18,North,Jaipur,Hypermarket,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.02,0.928,81,155.9,12628.14,12373.44,137,64,0,Humid,27.0,None
TXN_001018,2024-10-11,South,Kochi,Hypermarket,Off-Trade,Modern Trade,Budweiser,330,Can,1,Bundle,0.253,1.103,92,156.53,14400.77,10755.38,172,89,0,Rainy,,None
TXN_001019,2024-05-08,North,Jaipur,Supermarket,Off-Trade,Independent Store,Local_Brand_A,330,Draft,1,Display,0.124,1.043,17,137.27,2333.62,2044.51,39,27,0,Cloudy,28.0,None
TXN_001020,2024-12-28,West,Surat,Bar/Restaurant,On-Trade,Independent Store,Budweiser,330,Keg,0,None,0.005,1.034,87,150.67,13108.31,13046.49,130,51,0,Cool,26.7,Sports_Event
TXN_001021,2024-04-27,North,Chandigarh,Supermarket,Off-Trade,Independent Store,Kingfisher,330,Draft,1,Digital_Coupon,0.214,1.136,67,158.05,10589.18,8319.09,118,57,0,Cloudy,24.5,None
TXN_001022,2024-07-31,South,Hyderabad,Supermarket,Off-Trade,HoReCa,Local_Brand_B,500,Bottle,0,None,0.043,1.062,36,130.93,4713.54,4509.0,53,14,0,Humid,30.8,None
TXN_001023,2024-08-18,North,Delhi,Supermarket,Off-Trade,Independent Store,Budweiser,500,Bottle,0,None,0.028,1.118,84,178.82,15020.95,14594.27,109,34,0,Cool,21.2,Long_Weekend
TXN_001024,2024-02-14,South,Chennai,Supermarket,Off-Trade,Retail Chain,Imported_Special,1000,Can,0,None,0.026,0.849,40,235.99,9439.75,9197.88,60,26,0,Sunny,27.5,None
TXN_001025,2024-03-06,North,Chandigarh,Supermarket,Off-Trade,Independent Store,Budweiser,330,Can,0,None,0.047,1.119,53,149.72,7935.2,7559.53,89,35,0,Humid,30.3,None
TXN_001026,2024-10-16,South,Kochi,Convenience Store,Off-Trade,Retail Chain,Heineken,500,Bottle,1,Bundle,0.234,0.857,36,184.83,6654.05,5096.36,58,23,0,Sunny,29.2,None
TXN_001027,2024-06-24,North,Jaipur,Convenience Store,Off-Trade,HoReCa,Heineken,500,Can,0,None,0.008,0.999,28,183.01,5124.34,5085.51,49,28,0,Sunny,25.3,Long_Weekend
TXN_001028,2024-06-09,South,Kochi,E-commerce,Off-Trade,Retail Chain,Kingfisher,330,Keg,0,None,0.018,1.046,31,140.32,4349.83,4269.76,61,38,0,Sunny,28.5,None
TXN_001029,2024-04-12,East,Patna,E-commerce,Off-Trade,Retail Chain,Kingfisher,500,Can,0,None,0.03,0.928,67,173.82,11646.07,11299.97,88,29,0,Sunny,27.3,Long_Weekend
TXN_001030,2024-02-09,West,Surat,Supermarket,Off-Trade,Independent Store,Local_Brand_A,650,Bottle,0,None,0.017,0.933,46,156.63,7204.81,7082.17,80,35,0,Humid,32.3,None
TXN_001031,2024-07-17,East,Patna,Bar/Restaurant,On-Trade,HoReCa,Kingfisher,330,Can,1,Bundle,0.071,0.946,106,139.19,14753.69,13704.29,120,15,0,Sunny,26.0,None
TXN_001032,2024-01-15,East,Bhubaneswar,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,650,Bottle,0,None,0.036,1.168,24,155.03,3720.75,3587.91,39,15,0,Cool,25.0,None
TXN_001033,2024-06-06,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Heineken,500,Draft,0,None,0.009,1.053,60,214.01,12840.49,12728.05,109,55,0,Cloudy,24.6,None
TXN_001034,2024-10-26,South,Kochi,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,500,Can,0,None,0.031,1.03,30,147.4,4422.1,4285.46,51,26,0,Humid,28.9,None
TXN_001035,2024-04-24,South,Bengaluru,E-commerce,Off-Trade,Retail Chain,Heineken,330,Draft,1,Bundle,0.145,0.991,37,169.66,6277.48,5367.71,64,33,0,Sunny,31.8,None
TXN_001036,2024-07-01,South,Kochi,Convenience Store,Off-Trade,Independent Store,Kingfisher,330,Can,0,None,0.021,0.973,19,138.97,2640.36,2585.84,32,15,0,Rainy,27.0,None
TXN_001037,2024-09-08,West,Pune,Bar/Restaurant,On-Trade,Independent Store,Budweiser,650,Bottle,0,None,0.037,0.96,58,196.18,11378.56,10954.29,93,38,0,Rainy,25.7,None
TXN_001038,2024-01-17,South,Chennai,E-commerce,Off-Trade,Independent Store,Local_Brand_B,330,Bottle,1,Display,0.215,1.004,72,106.09,7638.31,5998.29,83,10,0,Sunny,31.1,None
